Catégorie,Substance Active,Concentration,Formulation,Produit Commercial,Numéro Homologation,Société,Fabricant,Année,eu_overall_status,eu_match_count,eu_checked_substances,eu_matched_names,eu_status_details,eu_errors
HERBICIDE,Prohexadione-Calcium,10%,WG,Regalis,D.002-14,AGRIPROTEC,BASF,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Prohexadione-Calcium,Prohexadione,Prohexadione-Calcium:EU_APPROVED,
HERBICIDE,Metaldehyde,3%,GR,ALDEM 3% GR,D.002-17,EXCEL AGRI,SHARDA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Metaldehyde,Metaldehyde,Metaldehyde:EU_APPROVED,
HERBICIDE,Acide gibberellique,10%,TB,Gibb 3,D.001-11/21,AGROSYSTEMES,GLOBACHEM,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acide gibberellique,,Acide gibberellique:NOT_IN_EU_LIST,
HERBICIDE,Acide gibberellique,10%,TB,Aminogibb,D.008-15,AMINCO,GLOBACHEM,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acide gibberellique,,Acide gibberellique:NOT_IN_EU_LIST,
HERBICIDE,Sodium lauryl ether sulfate,276.5 g/l,SL,Biopower SL,D.005-17,ATLAS,BAYER AG,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Sodium lauryl ether sulfate,,Sodium lauryl ether sulfate:NOT_IN_EU_LIST,
HERBICIDE,(SLES),276.5 g/l,SL,,,AGRICOLE,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,(SLES),,(SLES):NOT_IN_EU_LIST,
HERBICIDE,Acide gibberellique,40%,SG,b 40 SG,D.004-13,BIOPROTECTION,VALENTBioscience,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acide gibberellique,,Acide gibberellique:NOT_IN_EU_LIST,
HERBICIDE,Acide gibberellique,20%,ST,Fitogib,D.03-21,BIOPROTECTION,NUFARM,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acide gibberellique,,Acide gibberellique:NOT_IN_EU_LIST,
HERBICIDE,Acide gibberellique,20%,ST,GIB GRO,D.005-16,BIOPROTECTION,NUFARM,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acide gibberellique,,Acide gibberellique:NOT_IN_EU_LIST,
HERBICIDE,Chlormequat-chlorure,750 g/l,SL,Cekwat 750,D.001-13,BIOPROTECTION,NUFARM,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Chlormequat-chlorure,Chlormequat,Chlormequat-chlorure:EU_APPROVED,
HERBICIDE,Cyanamide d’hydrogène,520 g/L,SL,Dormex,D.018-11/21,BIOPROTECTION,DEGUSSA AG/,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Cyanamide d’hydrogène,Cyanamide (H & Ca cyanamide),Cyanamide d’hydrogène:EU_NOT_APPROVED,
HERBICIDE,Hydrolysat de,59 g/L+130,SC,Ceratrap (en,D.033-11/21,BIOPROTECTION,BIOEBERICA S.A,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Hydrolysat de,,Hydrolysat de:NOT_IN_EU_LIST,
HERBICIDE,Protéines+Borax,g/L,SC,bouteilles ou/et en,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Protéines+Borax,,Protéines+Borax:NOT_IN_EU_LIST,
HERBICIDE,Protéines+Borax,g/L,SC,pièges jaunes),,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Protéines+Borax,,Protéines+Borax:NOT_IN_EU_LIST,
HERBICIDE,Proteines hydrolysées,360 g/L,SL,BIOBAIT,D.002-16,BIOPROTECTION,BIOIBIRICA,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Proteines hydrolysées,,Proteines hydrolysées:NOT_IN_EU_LIST,
HERBICIDE,Methaldehyde,5%,GR,LIMASTOP,D.002-19,COTUGRAIN,SHARDA,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Methaldehyde,,Methaldehyde:NOT_IN_EU_LIST,
HERBICIDE,Metaldehyde,3%,GR,METAX,D.003-16,DELTA,SHARDA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Metaldehyde,Metaldehyde,Metaldehyde:EU_APPROVED,
HERBICIDE,Acide gibbérellique,0.5%+1%,EC,FENGIB MAX EC,D.002-20,promochimie,SIPCAM INAGRA,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acide gibbérellique,,Acide gibbérellique:NOT_IN_EU_LIST,
HERBICIDE,+phenothiol,0.5%+1%,EC,,,,S.A,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,+phenothiol,,+phenothiol:NOT_IN_EU_LIST,
HERBICIDE,Capsaicine +Ally,0.42 % +3.7,SI,Dazitol,D.004-15,EL KHADRA,CHAMPION,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Capsaicine +Ally,,Capsaicine +Ally:NOT_IN_EU_LIST,
HERBICIDE,Isothiocyanate,%,SI,,,,MILLENIUM,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Isothiocyanate,Methyl isothiocyanate,Isothiocyanate:EU_NOT_APPROVED,
HERBICIDE,Métaldéhyde,5%,GB,LIMAGRAM,D.001-20,EL KHADRA,SIPCAM INAGRA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Métaldéhyde,Metaldehyde,Métaldéhyde:EU_APPROVED,
HERBICIDE,Hydrolysat de Protéines,550 g/L,SL,CeraBait,D.035-11/21,EL MOUSSEM,EVIE,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Hydrolysat de Protéines,,Hydrolysat de Protéines:NOT_IN_EU_LIST,
HERBICIDE,Dichloroprop-p,25 g/L,EC,clementgros,D.04-21,SANABEL AGRO,NUFARM,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Dichloroprop-p,,Dichloroprop-p:NOT_IN_EU_LIST,
HERBICIDE,Acetate d’ammonium +,75%+8.2%+,-,MERCERATITE,D.006-16,Ets MEZGHANI,Key,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acetate d’ammonium +,,Acetate d’ammonium +:NOT_IN_EU_LIST,
HERBICIDE,"Trimethylamine HCl +1,4-",0.29%+20%(,-,KEY,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,1,Trimethylamine HCl +1 | 4-,"(Z,E)-7,11-Hexadecadien-1-yl acetate (SCLP Acetates)",Trimethylamine HCl +1:NOT_IN_EU_LIST | 4-:EU_APPROVED,
HERBICIDE,diaminobutane (Putrescine),w/w),-,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,diaminobutane (Putrescine),,diaminobutane (Putrescine):NOT_IN_EU_LIST,
HERBICIDE,+DDVP,w/w),-,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,+DDVP,,+DDVP:NOT_IN_EU_LIST,
HERBICIDE,Acide gibberellique,9%,ST,Giberkey,D.001-15,ETS MEZGHANNI,Industrial Quimica,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acide gibberellique,,Acide gibberellique:NOT_IN_EU_LIST,
HERBICIDE,Métaldéhyde,5%,GB,Metakey,D.006-11/21,ETS.MEZGHANI,INDUS,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Métaldéhyde,Metaldehyde,Métaldéhyde:EU_APPROVED,
HERBICIDE,Polyoxyethylene amine,270 g/l,SL,PHYDEAL SL,D.003-17,FERTIPLANT,SDP/France,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Polyoxyethylene amine,Ethylene,Polyoxyethylene amine:EU_APPROVED,
HERBICIDE,Acide gibbérellique +phenothiol,0.5%+1%,EC,FENGIB EC,D.001-19,INNOVA,SIPCAM INAGRA S.A,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acide gibbérellique +phenothiol,,Acide gibbérellique +phenothiol:NOT_IN_EU_LIST,
HERBICIDE,Formate d’Ethyl + CO2,166.7 g/kg +,GA,Vapormate,D.001-14,Linde Gas Tunisie,Linde Group,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Formate d’Ethyl + CO2,,Formate d’Ethyl + CO2:NOT_IN_EU_LIST,
HERBICIDE,Deltametrine+Acetate,10 mg/,-,Magnet Med,D.004-16,NUTRIPLANT,KOPPERT,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Deltametrine+Acetate,,Deltametrine+Acetate:NOT_IN_EU_LIST,
HERBICIDE,d’ammonium+Trimethylam,unité+(29.8,-,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,d’ammonium+Trimethylam,,d’ammonium+Trimethylam:NOT_IN_EU_LIST,
HERBICIDE,"ine HCl+1,4diaminobutane",%) 6.45 g,-,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,ine HCl+1 | 4diaminobutane,,ine HCl+1:NOT_IN_EU_LIST | 4diaminobutane:NOT_IN_EU_LIST,
HERBICIDE,(=Putrescine),+(12.4,-,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,(=Putrescine),,(=Putrescine):NOT_IN_EU_LIST,
HERBICIDE,"(E,Z,Z)-",0.5 mg /unité,-,PHERODIS Tuta,D.007-16,NUTRIPLANT,KOPPERT,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,2,(E | Z | Z)-,Diflufenican | Mancozeb,(E:EU_APPROVED | Z:EU_NOT_APPROVED | Z)-:NOT_IN_EU_LIST,
HERBICIDE,"3,8,11Tetradecatrien 1-y",0.5 mg /unité,-,absoluta,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,11Tetradecatrien 1-y,,11Tetradecatrien 1-y:NOT_IN_EU_LIST,
HERBICIDE,"acetate (E,Z)-",0.5 mg /unité,-,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,acetate (E | Z)-,,acetate (E:NOT_IN_EU_LIST | Z)-:NOT_IN_EU_LIST,
HERBICIDE,"3,8Tetradecatrien1- y",0.5 mg /unité,-,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,8Tetradecatrien1- y,,8Tetradecatrien1- y:NOT_IN_EU_LIST,
HERBICIDE,acetate,0.5 mg /unité,-,,,,,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,acetate,"(Z,E)-7,11-Hexadecadien-1-yl acetate (SCLP Acetates)",acetate:EU_APPROVED,
HERBICIDE,Phéromones de la pyrale,0.5 mg /unité,-,ISCA LURE,D.003-20,NUTRIPLANT,ISCA,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Phéromones de la pyrale,,Phéromones de la pyrale:NOT_IN_EU_LIST,
HERBICIDE,des dattes(Ectomyelois,0.5 mg /unité,-,CAROB MOTH,,,TECHNOLOGIES,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,des dattes(Ectomyelois,,des dattes(Ectomyelois:NOT_IN_EU_LIST,
HERBICIDE,"Ceratoniae):(Z,E)-7,9,11-",0.5 mg /unité,-,,,,,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,2,Ceratoniae):(Z | E)-7 | 11-,"(E,Z)-9-dodecen-1-yl acetate; (E,Z)-9-Dodecen-1-ol; (Z)-11-Tetradecen-1-yl acetate | (Z,E)-7,11-Hexadecadien-1-yl acetate (SCLP Acetates)",Ceratoniae):(Z:NOT_IN_EU_LIST | E)-7:EU_NOT_APPROVED | 11-:EU_APPROVED,
HERBICIDE,Dodecatrienyl,0.5 mg /unité,-,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Dodecatrienyl,,Dodecatrienyl:NOT_IN_EU_LIST,
HERBICIDE,formate(90.80%,0.5 mg /unité,-,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,formate(90. PERCENT,,formate(90. PERCENT:NOT_IN_EU_LIST,
HERBICIDE,pure) :1.594 g/kg,0.5 mg /unité,-,,,,,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,pure) :1.594 g | kg,Quintozene containing > 1 g/kg HCB or > 10 g/kg pentachlorobenzene,pure) :1.594 g:NOT_IN_EU_LIST | kg:EU_NOT_APPROVED,
HERBICIDE,Phéromones appliquée pour,0.5 mg /unité,-,SPLAT-EC-O;sous,D.004-20,NUTRIPLANT,ISCA,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Phéromones appliquée pour,,Phéromones appliquée pour:NOT_IN_EU_LIST,
HERBICIDE,la confision sexuelle de la,0.5 mg /unité,-,réserve de bien,,,TECHNOLOGIES,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,la confision sexuelle de la,,la confision sexuelle de la:NOT_IN_EU_LIST,
HERBICIDE,pyrale des,0.5 mg /unité,-,préciser la dose par,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,pyrale des,,pyrale des:NOT_IN_EU_LIST,
HERBICIDE,dattes(Ectomyelois,0.5 mg /unité,-,pied (arbre),,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,dattes(Ectomyelois,,dattes(Ectomyelois:NOT_IN_EU_LIST,
HERBICIDE,"Ceratoniae);(Z,E)-7,9,11-",0.5 mg /unité,-,,,,,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,3,Ceratoniae) | (Z | E)-7 | 11-,"Mancozeb | (E,Z)-9-dodecen-1-yl acetate; (E,Z)-9-Dodecen-1-ol; (Z)-11-Tetradecen-1-yl acetate | (Z,E)-7,11-Hexadecadien-1-yl acetate (SCLP Acetates)",Ceratoniae):NOT_IN_EU_LIST | (Z:EU_NOT_APPROVED | E)-7:EU_NOT_APPROVED | 11-:EU_APPROVED,
HERBICIDE,formate(90.80% pure) :2,0.5 mg /unité,-,,,,,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,formate(90.%pure) :2,Ethyl formate,formate(90.%pure) :2:EU_NOT_APPROVED,
HERBICIDE,%(22.026 g/kg,0.5 mg /unité,-,,,,,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,2,%(22.026 g | kg,Beauveria bassiana strains ATCC 74040 and GHA | Quintozene containing > 1 g/kg HCB or > 10 g/kg pentachlorobenzene,%(22.026 g:EU_APPROVED | kg:EU_NOT_APPROVED,
HERBICIDE,Trichoderma harzianum T-,1.0 x 109,WG,Trianum –P,D.F.005-15,NUTRIPLANT,KOPPERT,2022,MANUAL_REVIEW,1,Trichoderma harzianum T-,Trichoderma harzianum T78,Trichoderma harzianum T-:FOUND_UNKNOWN_STATUS,
HERBICIDE,22,CFU/g,WG,,,,BIOLOGICAL,2022,NO_SUBSTANCE,0,,,,
HERBICIDE,Acétate,33%(p/p),WG,Pherosan Ceratitis,D.004-17,NUTRIPLANT,SANSAN,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Acétate,"(Z,E)-7,11-Hexadecadien-1-yl acetate (SCLP Acetates)",Acétate:EU_APPROVED,
HERBICIDE,d’ammonium +Trimethyla,+8%(p/p) +,WG,,,,PRODESING/,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,d’ammonium +Trimethyla,,d’ammonium +Trimethyla:NOT_IN_EU_LIST,
HERBICIDE,mine hydrochloride +,0.04g/piége,WG,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,mine hydrochloride +,,mine hydrochloride +:NOT_IN_EU_LIST,
HERBICIDE,KILLDISC insecticide à,0.04g/piége,WG,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,KILLDISC insecticide à,,KILLDISC insecticide à:NOT_IN_EU_LIST,
HERBICIDE,base d'Esfenvalerate,0.04g/piége,WG,,,,,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,base d'Esfenvalerate,Fenvalerate,base d'Esfenvalerate:EU_NOT_APPROVED,
HERBICIDE,Acide gibberellique,10%,TB,Protagibb,D.029-11/21,PROTAGRI,United Phosphorus,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acide gibberellique,,Acide gibberellique:NOT_IN_EU_LIST,
HERBICIDE,Chloroprophame,1%,PP,NEO STOP,D.028-11/21,PROTAGRI,AGRIPHAR,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Chloroprophame,Propham,Chloroprophame:EU_NOT_APPROVED,
HERBICIDE,Chloroprophame,500 g/L,HN,Neostop 500 HN,D.016-11/21,PROTAGRI,AGRIPHAR,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Chloroprophame,Propham,Chloroprophame:EU_NOT_APPROVED,
HERBICIDE,Métaldéhyde,5%,GB,Metapro,D.030-11/21,PROTAGRI,United Phosphorus,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Métaldéhyde,Metaldehyde,Métaldéhyde:EU_APPROVED,
HERBICIDE,Métaldéhyde,5%,GB,GHLALA,D.003-19,SANABEL AGRO,UPL,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Métaldéhyde,Metaldehyde,Métaldéhyde:EU_APPROVED,
HERBICIDE,Acide Beta indolbutirique,4 g/l,SL,Exuberone,D.005-11/21,SEPCM,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acide Beta indolbutirique,,Acide Beta indolbutirique:NOT_IN_EU_LIST,
HERBICIDE,Acide chloro 4,"0,75g/L+2,5",SL,Procarpil,D.013-11/21,SEPCM,CMPA,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acide chloro 4,,Acide chloro 4:NOT_IN_EU_LIST,
HERBICIDE,phénoxyacétique +Naphoxy,g/L,SL,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,phénoxyacétique +Naphoxy,,phénoxyacétique +Naphoxy:NOT_IN_EU_LIST,
HERBICIDE,2acétamide,g/L,SL,,,,,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,2acétamide,1-Naphthylacetamide (1-NAD),2acétamide:EU_APPROVED,
HERBICIDE,Acide gibberellique,40%,SG,Berelex 40 SG,D.003-15,SEPCM,CHEMICAL Agro,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Acide gibberellique,,Acide gibberellique:NOT_IN_EU_LIST,
HERBICIDE,Alkylphenolexy-Ethylène,200 g/L,SC,Etaldyne 95,D.014-11/21,SEPCM,CMPA/Espagne,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Alkylphenolexy-Ethylène,Ethylene,Alkylphenolexy-Ethylène:EU_APPROVED,
HERBICIDE,Métaldéhyde,5%,GB,Antilimace granule,D.025-11/21,SEPCM,CEQUISA S.A,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Métaldéhyde,Metaldehyde,Métaldéhyde:EU_APPROVED,
HERBICIDE,Methaldehyde,5%,GR,ESCARGOCHE,D.001-16,SOCOOPEC,SHARDA,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Methaldehyde,,Methaldehyde:NOT_IN_EU_LIST,
HERBICIDE,Huile de colza,95%,EO,codacide EO,D.01-21,AGRIMATCO,Mirocide Ltd,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Huile de colza,,Huile de colza:NOT_IN_EU_LIST,
HERBICIDE,Huile non ionique,92%,EC,GARAL EC,D.005-20,SOLAGRI,Syngenta,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Huile non ionique,,Huile non ionique:NOT_IN_EU_LIST,
HERBICIDE,Métaldéhyde,5%,GB,Super meta,D.007-11/21,STEC,CEQUISA/PHOSPH,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Métaldéhyde,Metaldehyde,Métaldéhyde:EU_APPROVED,
HERBICIDE,Aurebasidium pillulan(2,250g/kg,GB,Blossom protect,D.006-15,STIMA,BIO FERM,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Aurebasidium pillulan(2,,Aurebasidium pillulan(2:NOT_IN_EU_LIST,
HERBICIDE,souches) :DSM 14940,+250g/kg,GB,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,souches) :DSM 14940,,souches) :DSM 14940:NOT_IN_EU_LIST,
HERBICIDE,+DSM 14941,+250g/kg,GB,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,+DSM 14941,,+DSM 14941:NOT_IN_EU_LIST,
HERBICIDE,Dérivvés d'acides gras,286 g/l+430,EC,ACTILANDE TM EC,D.02-21,SEPCM,Action PIN,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Dérivvés d'acides gras,,Dérivvés d'acides gras:NOT_IN_EU_LIST,
HERBICIDE,végétaux +,g/l,EC,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,végétaux +,,végétaux +:NOT_IN_EU_LIST,
HERBICIDE,Huile de pin,g/l,EC,,,,,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Huile de pin,,Huile de pin:NOT_IN_EU_LIST,
RATICIDE,Ethoprophos,1 0 %,G R,M o c a p,N . 0 03-11/21,SEPCM,AMVAC Chemical,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Ethoprophos,Ethoprophos,Ethoprophos:EU_NOT_APPROVED,
RATICIDE,Abamectine,20g/l,SC,TERVIGO 020 SC,IN.001-19,BIOPROTECTION,Syngenta Crop,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Abamectine,Abamectin (aka avermectin),Abamectine:EU_APPROVED,
RATICIDE,Fluopyram,400 g/l,SC,VELUM PRIME 400,IN.002-19,ATLAS AGRICOLE,BAYER AG,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluopyram,Fluopyram,Fluopyram:EU_APPROVED,
RATICIDE,Fluopyram,400 g/l,SC,SC,,,,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Fluopyram,Fluopyram,Fluopyram:EU_APPROVED,
RATICIDE,Metam potassium,6 9 0 g / L,S L,Tamifume,N.004-11/21,AGRO-SYSTEMES,TAMINCO/eastman,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Metam potassium,Metam (incl. -potassium and -sodium),Metam potassium:EU_APPROVED,
RATICIDE,Métam sodium,5 1 0 g / L,S L,F u m ical,IN.098-11/21,BIOPROTECTION,UPL/ARYSTA,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Métam sodium,Metam (incl. -potassium and -sodium),Métam sodium:EU_APPROVED,
RATICIDE,Oxamyl,10%,GR,Vydate GR,N.001-16,AGRIMATCO,DUPONT,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Oxamyl,Oxamyl,Oxamyl:EU_NOT_APPROVED,
RATICIDE,Phenamiphos,1 0 %,G R,N e macur 10 G,IN.104-11/21,PROMOCHIMIE,AMVAC Chemical,2022,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Phenamiphos,,Phenamiphos:NOT_IN_EU_LIST,
RATICIDE,Garlic extract,1000 g/l,NEM guard SC,N.001-22,STIMA,Ecospray limited,UK,2022,ALL_SUBSTANCES_APPROVED_IN_EU,1,Garlic extract,Garlic extract,Garlic extract:EU_APPROVED,
RATICIDE,Brodifacoum,"0,005%",RB,Broditop,R.002-11/21,,ZAPI SPA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Brodifacoum,Brodifacoum,Brodifacoum:EU_NOT_APPROVED,
RATICIDE,Brodifacoum,"0,005%",RB,Broditop wax block,R.006-11/21,,ZAPI SPA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Brodifacoum,Brodifacoum,Brodifacoum:EU_NOT_APPROVED,
RATICIDE,Brodifacoum,"0,005%",RB,Klérat,R.001-11/21,,SYNGENTA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Brodifacoum,Brodifacoum,Brodifacoum:EU_NOT_APPROVED,
RATICIDE,Brodifacoum,"0,005%",RB,Raticide detia,R.005-11/21,,DETIA,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Brodifacoum,Brodifacoum,Brodifacoum:EU_NOT_APPROVED,
RATICIDE,Difenacoum,0.005 %,RB,SOREXA PELLETS,D.001-17,,BASF,2022,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Difenacoum,Difenacoum,Difenacoum:EU_NOT_APPROVED,
INECTICIDE,Diméthoate,4 0 0 g / L,E C,,,,,2023,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Diméthoate,Dimethoate,Diméthoate:EU_NOT_APPROVED,
INECTICIDE,Imidaclopride,200 g/L,S L / O D,,,,,2023,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Imidaclopride,Imidacloprid,Imidaclopride:EU_NOT_APPROVED,
INECTICIDE,Malathion,9 5 %,ULV,,,,,2023,ALL_SUBSTANCES_APPROVED_IN_EU,1,Malathion,Malathion,Malathion:EU_APPROVED,
INECTICIDE,Imidacloprid+Tebuconazole,210 g/l+12 g/l,FS,GIZMO SUPER FS,F.018-18,AGRIPROTEC,NUFARM,2023,ALL_SUBSTANCES_APPROVED_IN_EU,1,Imidacloprid+Tebuconazole,Tebuconazole,Imidacloprid+Tebuconazole:EU_APPROVED,
INECTICIDE,Thiamethoxam,350 g/L,FS,ADAGE 350FS,I.013-18,SOLAGRI,SYNGENTA,2023,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Thiamethoxam,Thiamethoxam,Thiamethoxam:EU_NOT_APPROVED,
INECTICIDE,Thiametoxam,350 g/L,FS,Cruiser 350 FS,I.124-11/21,BIOPROTECTION,SYNGENTA,2023,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,0,Thiametoxam,,Thiametoxam:NOT_IN_EU_LIST,
FONGICIDE,Difenoconazole + Fludioxonil +Thiamethoxam,25g/l + 25 g/l + 262.5 g/l,FS,CelestTop 312.5,126-11/21 F.,BIOPROTECTION,SYNGENTA,2023,ALL_SUBSTANCES_APPROVED_IN_EU,1,Difenoconazole + Fludioxonil +Thiamethoxam,Fludioxonil,Difenoconazole + Fludioxonil +Thiamethoxam:EU_APPROVED,
FONGICIDE,Difenoconazole + Metalaxyl –M + Thiamethoxam,20 g/kg+200 g/kg+200g/kg,WS,APRON STAR WS,FI.028-22,COTUGRAIN,SYNGENTA,2023,ALL_SUBSTANCES_APPROVED_IN_EU,1,Difenoconazole + Metalaxyl –M + Thiamethoxam,Metalaxyl,Difenoconazole + Metalaxyl –M + Thiamethoxam:EU_APPROVED,
FONGICIDE,Mancozèbe,80%,WP,,,,,2023,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Mancozèbe,Mancozeb,Mancozèbe:EU_NOT_APPROVED,
FONGICIDE,Azoxystrobine +Chlorothalonil,80 g/L +400 g/L,SC,Priori Opti,F.003-11/21,,,2023,ALL_SUBSTANCES_APPROVED_IN_EU,1,Azoxystrobine +Chlorothalonil,Azoxystrobin,Azoxystrobine +Chlorothalonil:EU_APPROVED,
FONGICIDE,Chlorothalonil,720 g/l,SC,Morfus 720 SC,F.014-14,SANABEL AGRO,ROTAM AGROCHEMIC AL(rivale),2023,CONTAINS_NOT_APPROVED_SUBSTANCE_IN_EU,1,Chlorothalonil,Chlorothalonil,Chlorothalonil:EU_NOT_APPROVED,
